# Genesis CPU velocity control
# STL,tablet_R6.5_AR1.00_CV0.08.stl,R_mm,6.5,AR,1.0,CV,0.08
# target_rpm,8.0,density_kg_m3,1200.0
# F_Y_max,133.25948,F_Y_min,0.00000,Impulse_Ns,379.143651

Time_s,Crank_deg,F_Y_N,Crank_RPM
1.24400,-46.298,0.00000,-0.3470
1.24500,-46.300,0.00000,-0.3467
1.24600,-46.302,0.00000,-0.3465
1.24700,-46.304,0.00000,-0.3462
1.24800,-46.306,0.00000,-0.3459
1.24900,-46.309,0.00000,-0.3457
1.25000,-46.311,0.00000,-0.3454
1.25100,-46.313,0.00000,-0.3451
1.25200,-46.315,0.00000,-0.3448
1.25300,-46.317,0.00000,-0.3446
1.25400,-46.319,0.00000,-0.3443
1.25500,-46.321,0.00000,-0.3441
1.25600,-46.323,0.00000,-0.3438
1.25700,-46.325,0.00000,-0.3435
1.25800,-46.327,0.00000,-0.3433
1.25900,-46.329,0.00000,-0.3430
1.26000,-46.331,0.00000,-0.3428
1.26100,-46.333,0.00000,-0.3425
1.26200,-46.335,0.00000,-0.3422
1.26300,-46.337,0.00000,-0.3420
1.26400,-46.339,0.00000,-0.3417
1.26500,-46.341,0.00000,-0.3414
1.26600,-46.344,0.00000,-0.3412
1.26700,-46.346,0.00000,-0.3409
1.26800,-46.348,0.00000,-0.3407
1.26900,-46.350,0.00000,-0.3404
1.27000,-46.352,0.00000,-0.3402
1.27100,-46.354,0.00000,-0.3399
1.27200,-46.356,0.00000,-0.3397
1.27300,-46.358,0.00000,-0.3394
1.27400,-46.360,0.00000,-0.3392
1.27500,-46.362,0.00000,-0.3389
1.27600,-46.364,0.00000,-0.3387
1.27700,-46.366,0.00000,-0.3384
1.27800,-46.368,0.00000,-0.3382
1.27900,-46.370,0.00000,-0.3379
1.28000,-46.372,0.00000,-0.3377
1.28100,-46.374,0.00000,-0.3374
1.28200,-46.376,0.00000,-0.3372
1.28300,-46.378,0.00000,-0.3369
1.28400,-46.380,0.00000,-0.3367
1.28500,-46.382,0.00000,-0.3364
1.28600,-46.384,0.00000,-0.3362
1.28700,-46.386,0.00000,-0.3359
1.28800,-46.388,0.00000,-0.3357
1.28900,-46.390,0.00000,-0.3354
1.29000,-46.392,0.00000,-0.3352
1.29100,-46.394,0.00000,-0.3350
1.29200,-46.396,0.00000,-0.3347
1.29300,-46.398,0.00000,-0.3345
1.29400,-46.400,0.00000,-0.3343
1.29500,-46.402,0.00000,-0.3340
1.29600,-46.404,0.00000,-0.3338
1.29700,-46.406,0.00000,-0.3336
1.29800,-46.408,0.00000,-0.3333
1.29900,-46.410,0.00000,-0.3331
1.30000,-46.412,0.00000,-0.3329
1.30100,-46.414,0.00000,-0.3326
1.30200,-46.416,0.00000,-0.3324
1.30300,-46.418,0.00000,-0.3322
1.30400,-46.420,0.00000,-0.3319
1.30500,-46.422,0.00000,-0.3317
1.30600,-46.424,0.00000,-0.3315
1.30700,-46.426,0.00000,-0.3312
1.30800,-46.428,0.00000,-0.3310
1.30900,-46.430,0.00000,-0.3308
1.31000,-46.432,0.00000,-0.3306
1.31100,-46.434,0.00000,-0.3303
1.31200,-46.436,0.00000,-0.3301
1.31300,-46.438,0.00000,-0.3299
1.31400,-46.440,0.00000,-0.3297
1.31500,-46.442,0.00000,-0.3294
1.31600,-46.444,0.00000,-0.3292
1.31700,-46.446,0.00000,-0.3290
1.31800,-46.448,0.00000,-0.3288
1.31900,-46.450,0.00000,-0.3285
1.32000,-46.452,0.00000,-0.3283
1.32100,-46.454,0.00000,-0.3281
1.32200,-46.456,0.00000,-0.3279
1.32300,-46.458,0.00000,-0.3277
1.32400,-46.460,0.00000,-0.3274
1.32500,-46.462,0.00000,-0.3272
1.32600,-46.464,0.00000,-0.3270
1.32700,-46.466,0.00000,-0.3268
1.32800,-46.468,0.00000,-0.3266
1.32900,-46.470,0.00000,-0.3263
1.33000,-46.472,0.00000,-0.3261
1.33100,-46.473,0.00000,-0.3259
1.33200,-46.475,0.00000,-0.3257
1.33300,-46.477,0.00000,-0.3255
1.33400,-46.479,0.00000,-0.3253
1.33500,-46.481,0.00000,-0.3251
1.33600,-46.483,0.00000,-0.3249
1.33700,-46.485,0.00000,-0.3246
1.33800,-46.487,0.00000,-0.3244
1.33900,-46.489,0.00000,-0.3242
1.34000,-46.491,0.00000,-0.3240
1.34100,-46.493,0.00000,-0.3238
1.34200,-46.495,0.00000,-0.3236
1.34300,-46.497,0.00000,-0.3234
1.34400,-46.499,0.00000,-0.3232
1.34500,-46.501,0.00000,-0.3230
1.34600,-46.503,0.00000,-0.3228
1.34700,-46.505,0.00000,-0.3226
1.34800,-46.507,0.00000,-0.3224
1.34900,-46.508,0.00000,-0.3222
1.35000,-46.510,0.00000,-0.3220
1.35100,-46.512,0.00000,-0.3218
1.35200,-46.514,0.00000,-0.3216
1.35300,-46.516,0.00000,-0.3214
1.35400,-46.518,0.00000,-0.3212
1.35500,-46.520,0.00000,-0.3210
1.35600,-46.522,0.00000,-0.3208
1.35700,-46.524,0.00000,-0.3206
1.35800,-46.526,0.00000,-0.3203
1.35900,-46.528,0.00000,-0.3202
1.36000,-46.530,0.00000,-0.3200
1.36100,-46.532,0.00000,-0.3198
1.36200,-46.533,0.00000,-0.3196
1.36300,-46.535,0.00000,-0.3194
1.36400,-46.537,0.00000,-0.3192
1.36500,-46.539,0.00000,-0.3190
1.36600,-46.541,0.00000,-0.3188
1.36700,-46.543,0.00000,-0.3186
1.36800,-46.545,0.00000,-0.3184
1.36900,-46.547,0.00000,-0.3182
1.37000,-46.549,0.00000,-0.3180
1.37100,-46.551,0.00000,-0.3178
1.37200,-46.553,0.00000,-0.3176
1.37300,-46.554,0.00000,-0.3174
1.37400,-46.556,0.00000,-0.3172
1.37500,-46.558,0.00000,-0.3170
1.37600,-46.560,0.00000,-0.3169
1.37700,-46.562,0.00000,-0.3167
1.37800,-46.564,0.00000,-0.3165
1.37900,-46.566,0.00000,-0.3163
1.38000,-46.568,0.00000,-0.3161
1.38100,-46.570,0.00000,-0.3159
1.38200,-46.572,0.00000,-0.3157
1.38300,-46.573,0.00000,-0.3156
1.38400,-46.575,0.00000,-0.3154
1.38500,-46.577,0.00000,-0.3152
1.38600,-46.579,0.00000,-0.3150
1.38700,-46.581,0.00000,-0.3148
1.38800,-46.583,0.00000,-0.3146
1.38900,-46.585,0.00000,-0.3144
1.39000,-46.587,0.00000,-0.3143
1.39100,-46.589,0.00000,-0.3141
1.39200,-46.590,0.00000,-0.3139
1.39300,-46.592,0.00000,-0.3137
1.39400,-46.594,0.00000,-0.3135
1.39500,-46.596,0.00000,-0.3134
1.39600,-46.598,0.00000,-0.3132
1.39700,-46.600,0.00000,-0.3130
1.39800,-46.602,0.00000,-0.3128
1.39900,-46.604,0.00000,-0.3126
1.40000,-46.605,0.00000,-0.3125
1.40100,-46.607,0.00000,-0.3123
1.40200,-46.609,0.00000,-0.3121
1.40300,-46.611,0.00000,-0.3119
1.40400,-46.613,0.00000,-0.3118
1.40500,-46.615,0.00000,-0.3116
1.40600,-46.617,0.00000,-0.3114
1.40700,-46.619,0.00000,-0.3112
1.40800,-46.620,0.00000,-0.3111
1.40900,-46.622,0.00000,-0.3109
1.41000,-46.624,0.00000,-0.3107
1.41100,-46.626,0.00000,-0.3105
1.41200,-46.628,0.00000,-0.3104
1.41300,-46.630,0.00000,-0.3102
1.41400,-46.632,0.00000,-0.3100
1.41500,-46.633,0.00000,-0.3098
1.41600,-46.635,0.00000,-0.3097
1.41700,-46.637,0.00000,-0.3095
1.41800,-46.639,0.00000,-0.3093
1.41900,-46.641,0.00000,-0.3092
1.42000,-46.643,0.00000,-0.3090
1.42100,-46.645,0.00000,-0.3088
1.42200,-46.646,0.00000,-0.3087
1.42300,-46.648,0.00000,-0.3085
1.42400,-46.650,0.00000,-0.3084
1.42500,-46.652,0.00000,-0.3082
1.42600,-46.654,0.00000,-0.3080
1.42700,-46.656,0.00000,-0.3079
1.42800,-46.658,0.00000,-0.3077
1.42900,-46.659,0.00000,-0.3075
1.43000,-46.661,0.00000,-0.3074
1.43100,-46.663,0.00000,-0.3072
1.43200,-46.665,0.00000,-0.3070
1.43300,-46.667,0.00000,-0.3069
1.43400,-46.669,0.00000,-0.3067
1.43500,-46.670,0.00000,-0.3066
1.43600,-46.672,0.00000,-0.3064
1.43700,-46.674,0.00000,-0.3062
1.43800,-46.676,0.00000,-0.3061
1.43900,-46.678,0.00000,-0.3059
1.44000,-46.680,0.00000,-0.3058
1.44100,-46.681,0.00000,-0.3056
1.44200,-46.683,0.00000,-0.3054
1.44300,-46.685,0.00000,-0.3053
1.44400,-46.687,0.00000,-0.3051
1.44500,-46.689,0.00000,-0.3050
1.44600,-46.691,0.00000,-0.3048
1.44700,-46.692,0.00000,-0.3047
1.44800,-46.694,0.00000,-0.3045
1.44900,-46.696,0.00000,-0.3044
1.45000,-46.698,0.00000,-0.3042
1.45100,-46.700,0.00000,-0.3040
1.45200,-46.702,0.00000,-0.3039
1.45300,-46.703,0.00000,-0.3037
1.45400,-46.705,0.00000,-0.3036
1.45500,-46.707,0.00000,-0.3034
1.45600,-46.709,0.00000,-0.3033
1.45700,-46.711,0.00000,-0.3031
1.45800,-46.712,0.00000,-0.3030
1.45900,-46.714,0.00000,-0.3028
1.46000,-46.716,0.00000,-0.3027
1.46100,-46.718,0.00000,-0.3025
1.46200,-46.720,0.00000,-0.3024
1.46300,-46.722,0.00000,-0.3022
1.46400,-46.723,0.00000,-0.3021
1.46500,-46.725,0.00000,-0.3019
1.46600,-46.727,0.00000,-0.3018
1.46700,-46.729,0.00000,-0.3016
1.46800,-46.731,0.00000,-0.3015
1.46900,-46.732,0.00000,-0.3013
1.47000,-46.734,0.00000,-0.3012
1.47100,-46.736,0.00000,-0.3010
1.47200,-46.738,0.00000,-0.3009
1.47300,-46.740,0.00000,-0.3007
1.47400,-46.741,0.00000,-0.3006
1.47500,-46.743,0.00000,-0.3005
1.47600,-46.745,0.00000,-0.3003
1.47700,-46.747,0.00000,-0.3002
1.47800,-46.749,0.00000,-0.3000
1.47900,-46.750,0.00000,-0.2999
1.48000,-46.752,0.00000,-0.2997
1.48100,-46.754,0.00000,-0.2996
1.48200,-46.756,0.00000,-0.2994
1.48300,-46.758,0.00000,-0.2993
1.48400,-46.759,0.00000,-0.2992
1.48500,-46.761,0.00000,-0.2990
1.48600,-46.763,0.00000,-0.2989
1.48700,-46.765,0.00000,-0.2987
1.48800,-46.767,0.00000,-0.2986
1.48900,-46.768,0.00000,-0.2985
1.49000,-46.770,0.00000,-0.2983
1.49100,-46.772,0.00000,-0.2982
1.49200,-46.774,0.00000,-0.2981
1.49300,-46.776,0.00000,-0.2979
1.49400,-46.777,0.00000,-0.2978
1.49500,-46.779,0.00000,-0.2976
1.49600,-46.781,0.00000,-0.2975
1.49700,-46.783,0.00000,-0.2974
1.49800,-46.784,0.00000,-0.2972
1.49900,-46.786,0.00000,-0.2971
1.50000,-46.788,0.00000,-0.2970
1.50100,-46.790,0.00000,-0.2968
1.50200,-46.792,0.00000,-0.2967
1.50300,-46.793,0.00000,-0.2966
1.50400,-46.795,0.00000,-0.2964
1.50500,-46.797,0.00000,-0.2963
1.50600,-46.799,0.00000,-0.2962
1.50700,-46.801,0.00000,-0.2960
1.50800,-46.802,0.00000,-0.2959
1.50900,-46.804,0.00000,-0.2958
1.51000,-46.806,0.00000,-0.2956
1.51100,-46.808,0.00000,-0.2955
1.51200,-46.809,0.00000,-0.2954
1.51300,-46.811,0.00000,-0.2953
1.51400,-46.813,0.00000,-0.2951
1.51500,-46.815,0.00000,-0.2950
1.51600,-46.816,0.00000,-0.2949
1.51700,-46.818,0.00000,-0.2947
1.51800,-46.820,0.00000,-0.2946
1.51900,-46.822,0.00000,-0.2945
1.52000,-46.824,0.00000,-0.2943
1.52100,-46.825,0.00000,-0.2942
1.52200,-46.827,0.00000,-0.2941
1.52300,-46.829,0.00000,-0.2940
1.52400,-46.831,0.00000,-0.2938
1.52500,-46.832,0.00000,-0.2937
1.52600,-46.834,0.00000,-0.2936
1.52700,-46.836,0.00000,-0.2935
1.52800,-46.838,0.00000,-0.2933
1.52900,-46.839,0.00000,-0.2932
1.53000,-46.841,0.00000,-0.2931
1.53100,-46.843,0.00000,-0.2930
1.53200,-46.845,0.00000,-0.2928
1.53300,-46.846,0.00000,-0.2927
1.53400,-46.848,0.00000,-0.2926
1.53500,-46.850,0.00000,-0.2925
1.53600,-46.852,0.00000,-0.2924
1.53700,-46.853,0.00000,-0.2922
1.53800,-46.855,0.00000,-0.2921
1.53900,-46.857,0.00000,-0.2920
1.54000,-46.859,0.00000,-0.2919
1.54100,-46.860,0.00000,-0.2918
1.54200,-46.862,0.00000,-0.2916
1.54300,-46.864,0.00000,-0.2915
1.54400,-46.866,0.00000,-0.2914
1.54500,-46.867,0.00000,-0.2913
1.54600,-46.869,0.00000,-0.2912
1.54700,-46.871,0.00000,-0.2910
1.54800,-46.873,0.00000,-0.2909
1.54900,-46.874,0.00000,-0.2908
1.55000,-46.876,0.00000,-0.2907
1.55100,-46.878,0.00000,-0.2906
1.55200,-46.880,0.00000,-0.2904
1.55300,-46.881,0.00000,-0.2903
1.55400,-46.883,0.00000,-0.2902
1.55500,-46.885,0.00000,-0.2901
1.55600,-46.887,0.00000,-0.2900
1.55700,-46.888,0.00000,-0.2899
1.55800,-46.890,0.00000,-0.2897
1.55900,-46.892,0.00000,-0.2896
1.56000,-46.894,0.00000,-0.2895
1.56100,-46.895,0.00000,-0.2894
1.56200,-46.897,0.00000,-0.2893
1.56300,-46.899,0.00000,-0.2892
1.56400,-46.901,0.00000,-0.2891
1.56500,-46.902,0.00000,-0.2890
1.56600,-46.904,0.00000,-0.2889
1.56700,-46.906,0.00000,-0.2887
1.56800,-46.907,0.00000,-0.2886
1.56900,-46.909,0.00000,-0.2885
1.57000,-46.911,0.00000,-0.2884
1.57100,-46.913,0.00000,-0.2883
1.57200,-46.914,0.00000,-0.2882
1.57300,-46.916,0.00000,-0.2881
1.57400,-46.918,0.00000,-0.2880
1.57500,-46.920,0.00000,-0.2879
1.57600,-46.921,0.00000,-0.2878
1.57700,-46.923,0.00000,-0.2876
1.57800,-46.925,0.00000,-0.2875
1.57900,-46.926,0.00000,-0.2874
1.58000,-46.928,0.00000,-0.2873
1.58100,-46.930,0.00000,-0.2872
1.58200,-46.932,0.00000,-0.2871
1.58300,-46.933,0.00000,-0.2870
1.58400,-46.935,0.00000,-0.2869
1.58500,-46.937,0.00000,-0.2868
1.58600,-46.939,0.00000,-0.2867
1.58700,-46.940,0.00000,-0.2865
1.58800,-46.942,0.00000,-0.2864
1.58900,-46.944,0.00000,-0.2863
1.59000,-46.945,0.00000,-0.2862
1.59100,-46.947,0.00000,-0.2861
1.59200,-46.949,0.00000,-0.2860
1.59300,-46.951,0.00000,-0.2859
1.59400,-46.952,0.00000,-0.2858
1.59500,-46.954,0.00000,-0.2857
1.59600,-46.956,0.00000,-0.2856
1.59700,-46.957,0.00000,-0.2855
1.59800,-46.959,0.00000,-0.2854
1.59900,-46.961,0.00000,-0.2853
1.60000,-46.963,0.00000,-0.2852
1.60100,-46.964,0.00000,-0.2851
1.60200,-46.966,0.00000,-0.2850
1.60300,-46.968,0.00000,-0.2849
1.60400,-46.969,0.00000,-0.2848
1.60500,-46.971,0.00000,-0.2847
1.60600,-46.973,0.00000,-0.2846
1.60700,-46.974,0.00000,-0.2845
1.60800,-46.976,0.00000,-0.2844
1.60900,-46.978,0.00000,-0.2843
1.61000,-46.980,0.00000,-0.2842
1.61100,-46.981,0.00000,-0.2841
1.61200,-46.983,0.00000,-0.2840
1.61300,-46.985,0.00000,-0.2839
1.61400,-46.986,0.00000,-0.2838
1.61500,-46.988,0.00000,-0.2837
1.61600,-46.990,0.00000,-0.2836
1.61700,-46.992,0.00000,-0.2835
1.61800,-46.993,0.00000,-0.2834
1.61900,-46.995,0.00000,-0.2833
1.62000,-46.997,0.00000,-0.2832
1.62100,-46.998,0.00000,-0.2831
1.62200,-47.000,0.00000,-0.2830
1.62300,-47.002,0.00000,-0.2829
1.62400,-47.003,0.00000,-0.2828
1.62500,-47.005,0.00000,-0.2827
1.62600,-47.007,0.00000,-0.2826
1.62700,-47.008,0.00000,-0.2825
1.62800,-47.010,0.00000,-0.2824
1.62900,-47.012,0.00000,-0.2823
1.63000,-47.014,0.00000,-0.2822
1.63100,-47.015,0.00000,-0.2821
1.63200,-47.017,0.00000,-0.2820
1.63300,-47.019,0.00000,-0.2819
1.63400,-47.020,0.00000,-0.2818
1.63500,-47.022,0.00000,-0.2818
1.63600,-47.024,0.00000,-0.2817
1.63700,-47.025,0.00000,-0.2816
1.63800,-47.027,0.00000,-0.2815
1.63900,-47.029,0.00000,-0.2814
1.64000,-47.030,0.00000,-0.2813
1.64100,-47.032,0.00000,-0.2812
1.64200,-47.034,0.00000,-0.2811
1.64300,-47.036,0.00000,-0.2810
1.64400,-47.037,0.00000,-0.2809
1.64500,-47.039,0.00000,-0.2808
1.64600,-47.041,0.00000,-0.2807
1.64700,-47.042,0.00000,-0.2806
1.64800,-47.044,0.00000,-0.2806
1.64900,-47.046,0.00000,-0.2805
1.65000,-47.047,0.00000,-0.2804
1.65100,-47.049,0.00000,-0.2803
1.65200,-47.051,0.00000,-0.2802
1.65300,-47.052,0.00000,-0.2801
1.65400,-47.054,0.00000,-0.2800
1.65500,-47.056,0.00000,-0.2799
1.65600,-47.057,0.00000,-0.2798
1.65700,-47.059,0.00000,-0.2798
1.65800,-47.061,0.00000,-0.2797
1.65900,-47.062,0.00000,-0.2796
1.66000,-47.064,0.00000,-0.2795
1.66100,-47.066,0.00000,-0.2794
1.66200,-47.067,0.00000,-0.2793
1.66300,-47.069,0.00000,-0.2792
1.66400,-47.071,0.00000,-0.2792
1.66500,-47.072,0.00000,-0.2791
1.66600,-47.074,0.00000,-0.2790
1.66700,-47.076,0.00000,-0.2789
1.66800,-47.078,0.00000,-0.2788
1.66900,-47.079,0.00000,-0.2787
1.67000,-47.081,0.00000,-0.2786
1.67100,-47.083,0.00000,-0.2786
1.67200,-47.084,0.00000,-0.2785
1.67300,-47.086,0.00000,-0.2784
1.67400,-47.088,0.00000,-0.2783
1.67500,-47.089,0.00000,-0.2782
1.67600,-47.091,0.00000,-0.2781
1.67700,-47.093,0.00000,-0.2781
1.67800,-47.094,0.00000,-0.2780
1.67900,-47.096,0.00000,-0.2779
1.68000,-47.098,0.00000,-0.2778
1.68100,-47.099,0.00000,-0.2777
1.68200,-47.101,0.00000,-0.2776
1.68300,-47.103,0.00000,-0.2776
1.68400,-47.104,0.00000,-0.2775
1.68500,-47.106,0.00000,-0.2774
1.68600,-47.108,0.00000,-0.2773
1.68700,-47.109,0.00000,-0.2772
1.68800,-47.111,0.00000,-0.2772
1.68900,-47.113,0.00000,-0.2771
1.69000,-47.114,0.00000,-0.2770
1.69100,-47.116,0.00000,-0.2769
1.69200,-47.118,0.00000,-0.2768
1.69300,-47.119,0.00000,-0.2768
1.69400,-47.121,0.00000,-0.2767
1.69500,-47.122,0.00000,-0.2766
1.69600,-47.124,0.00000,-0.2765
1.69700,-47.126,0.00000,-0.2764
1.69800,-47.127,0.00000,-0.2764
1.69900,-47.129,0.00000,-0.2763
1.70000,-47.131,0.00000,-0.2762
1.70100,-47.132,0.00000,-0.2761
1.70200,-47.134,0.00000,-0.2761
1.70300,-47.136,0.00000,-0.2760
1.70400,-47.137,0.00000,-0.2759
1.70500,-47.139,0.00000,-0.2758
1.70600,-47.141,0.00000,-0.2757
1.70700,-47.142,0.00000,-0.2757
1.70800,-47.144,0.00000,-0.2756
1.70900,-47.146,0.00000,-0.2755
1.71000,-47.147,0.00000,-0.2754
1.71100,-47.149,0.00000,-0.2753
1.71200,-47.151,0.00000,-0.2753
1.71300,-47.152,0.00000,-0.2752
1.71400,-47.154,0.00000,-0.2751
1.71500,-47.156,0.00000,-0.2750
1.71600,-47.157,0.00000,-0.2750
1.71700,-47.159,0.00000,-0.2749
1.71800,-47.161,0.00000,-0.2748
1.71900,-47.162,0.00000,-0.2747
1.72000,-47.164,0.00000,-0.2747
1.72100,-47.165,0.00000,-0.2746
1.72200,-47.167,0.00000,-0.2745
1.72300,-47.169,0.00000,-0.2744
1.72400,-47.170,0.00000,-0.2744
1.72500,-47.172,0.00000,-0.2743
1.72600,-47.174,0.00000,-0.2742
1.72700,-47.175,0.00000,-0.2742
1.72800,-47.177,0.00000,-0.2741
1.72900,-47.179,0.00000,-0.2740
1.73000,-47.180,0.00000,-0.2739
1.73100,-47.182,0.00000,-0.2739
1.73200,-47.184,0.00000,-0.2738
1.73300,-47.185,0.00000,-0.2737
1.73400,-47.187,0.00000,-0.2737
1.73500,-47.189,0.00000,-0.2736
1.73600,-47.190,0.00000,-0.2735
1.73700,-47.192,0.00000,-0.2734
1.73800,-47.193,0.00000,-0.2734
1.73900,-47.195,0.00000,-0.2733
1.74000,-47.197,0.00000,-0.2732
1.74100,-47.198,0.00000,-0.2732
1.74200,-47.200,0.00000,-0.2731
1.74300,-47.202,0.00000,-0.2730
1.74400,-47.203,0.00000,-0.2729
1.74500,-47.205,0.00000,-0.2729
1.74600,-47.207,0.00000,-0.2728
1.74700,-47.208,0.00000,-0.2727
1.74800,-47.210,0.00000,-0.2727
1.74900,-47.211,0.00000,-0.2726
1.75000,-47.213,0.00000,-0.2725
1.75100,-47.215,0.00000,-0.2725
1.75200,-47.216,0.00000,-0.2724
1.75300,-47.218,0.00000,-0.2723
1.75400,-47.220,0.00000,-0.2722
1.75500,-47.221,0.00000,-0.2722
1.75600,-47.223,0.00000,-0.2721
1.75700,-47.225,0.00000,-0.2720
1.75800,-47.226,0.00000,-0.2720
1.75900,-47.228,0.00000,-0.2719
1.76000,-47.229,0.00000,-0.2718
1.76100,-47.231,0.00000,-0.2718
1.76200,-47.233,0.00000,-0.2717
1.76300,-47.234,0.00000,-0.2716
1.76400,-47.236,0.00000,-0.2716
1.76500,-47.238,0.00000,-0.2715
1.76600,-47.239,0.00000,-0.2714
1.76700,-47.241,0.00000,-0.2714
1.76800,-47.242,0.00000,-0.2713
1.76900,-47.244,0.00000,-0.2713
1.77000,-47.246,0.00000,-0.2712
1.77100,-47.247,0.00000,-0.2711
1.77200,-47.249,0.00000,-0.2710
1.77300,-47.251,0.00000,-0.2710
1.77400,-47.252,0.00000,-0.2709
1.77500,-47.254,0.00000,-0.2708
1.77600,-47.255,0.00000,-0.2708
1.77700,-47.257,0.00000,-0.2707
1.77800,-47.259,0.00000,-0.2707
1.77900,-47.260,0.00000,-0.2706
1.78000,-47.262,0.00000,-0.2705
1.78100,-47.264,0.00000,-0.2705
1.78200,-47.265,0.00000,-0.2704
1.78300,-47.267,0.00000,-0.2703
1.78400,-47.268,0.00000,-0.2703
1.78500,-47.270,0.00000,-0.2702
1.78600,-47.272,0.00000,-0.2702
1.78700,-47.273,0.00000,-0.2701
1.78800,-47.275,0.00000,-0.2700
1.78900,-47.277,0.00000,-0.2700
1.79000,-47.278,0.00000,-0.2699
1.79100,-47.280,0.00000,-0.2699
1.79200,-47.281,0.00000,-0.2698
1.79300,-47.283,0.00000,-0.2697
1.79400,-47.285,0.00000,-0.2697
1.79500,-47.286,0.00000,-0.2696
1.79600,-47.288,0.00000,-0.2695
1.79700,-47.289,0.00000,-0.2695
1.79800,-47.291,0.00000,-0.2694
1.79900,-47.293,0.00000,-0.2694
1.80000,-47.294,0.00000,-0.2693
1.80100,-47.296,0.00000,-0.2692
1.80200,-47.298,0.00000,-0.2692
1.80300,-47.299,0.00000,-0.2691
1.80400,-47.301,0.00000,-0.2691
1.80500,-47.302,0.00000,-0.2690
1.80600,-47.304,0.00000,-0.2690
1.80700,-47.306,0.00000,-0.2689
1.80800,-47.307,0.00000,-0.2688
1.80900,-47.309,0.00000,-0.2688
1.81000,-47.310,0.00000,-0.2687
1.81100,-47.312,0.00000,-0.2687
1.81200,-47.314,0.00000,-0.2686
1.81300,-47.315,0.00000,-0.2685
1.81400,-47.317,0.00000,-0.2685
1.81500,-47.319,0.00000,-0.2684
1.81600,-47.320,0.00000,-0.2684
1.81700,-47.322,0.00000,-0.2683
1.81800,-47.323,0.00000,-0.2682
1.81900,-47.325,0.00000,-0.2682
1.82000,-47.327,0.00000,-0.2681
1.82100,-47.328,0.00000,-0.2681
1.82200,-47.330,0.00000,-0.2680
1.82300,-47.331,0.00000,-0.2680
1.82400,-47.333,0.00000,-0.2679
1.82500,-47.335,0.00000,-0.2678
1.82600,-47.336,0.00000,-0.2678
1.82700,-47.338,0.00000,-0.2677
1.82800,-47.339,0.00000,-0.2677
1.82900,-47.341,0.00000,-0.2676
1.83000,-47.343,0.00000,-0.2676
1.83100,-47.344,0.00000,-0.2675
1.83200,-47.346,0.00000,-0.2675
1.83300,-47.347,0.00000,-0.2674
1.83400,-47.349,0.00000,-0.2673
1.83500,-47.351,0.00000,-0.2673
1.83600,-47.352,0.00000,-0.2672
1.83700,-47.354,0.00000,-0.2672
1.83800,-47.355,0.00000,-0.2671
1.83900,-47.357,0.00000,-0.2671
1.84000,-47.359,0.00000,-0.2670
1.84100,-47.360,0.00000,-0.2670
1.84200,-47.362,0.00000,-0.2669
1.84300,-47.363,0.00000,-0.2669
1.84400,-47.365,0.00000,-0.2668
1.84500,-47.367,0.00000,-0.2667
1.84600,-47.368,0.00000,-0.2667
1.84700,-47.370,0.00000,-0.2666
1.84800,-47.371,0.00000,-0.2666
1.84900,-47.373,0.00000,-0.2665
1.85000,-47.375,0.00000,-0.2665
1.85100,-47.376,0.00000,-0.2664
1.85200,-47.378,0.00000,-0.2664
1.85300,-47.379,0.00000,-0.2663
1.85400,-47.381,0.00000,-0.2663
1.85500,-47.383,0.00000,-0.2662
1.85600,-47.384,0.00000,-0.2661
1.85700,-47.386,0.00000,-0.2661
1.85800,-47.387,0.00000,-0.2660
1.85900,-47.389,0.00000,-0.2660
1.86000,-47.391,0.00000,-0.2659
1.86100,-47.392,0.00000,-0.2659
1.86200,-47.394,0.00000,-0.2658
1.86300,-47.395,0.00000,-0.2658
1.86400,-47.397,0.00000,-0.2657
1.86500,-47.399,0.00000,-0.2657
1.86600,-47.400,0.00000,-0.2656
1.86700,-47.402,0.00000,-0.2656
1.86800,-47.403,0.00000,-0.2655
1.86900,-47.405,0.00000,-0.2655
1.87000,-47.407,0.00000,-0.2654
1.87100,-47.408,0.00000,-0.2654
1.87200,-47.410,0.00000,-0.2653
1.87300,-47.411,0.00000,-0.2653
1.87400,-47.413,0.00000,-0.2652
1.87500,-47.415,0.00000,-0.2652
1.87600,-47.416,0.00000,-0.2651
1.87700,-47.418,0.00000,-0.2651
1.87800,-47.419,0.00000,-0.2651
1.87900,-47.421,0.00000,-0.2650
1.88000,-47.423,0.00000,-0.2650
1.88100,-47.424,0.00000,-0.2649
1.88200,-47.426,0.00000,-0.2649
1.88300,-47.427,0.00000,-0.2648
1.88400,-47.429,0.00000,-0.2648
1.88500,-47.430,0.00000,-0.2647
1.88600,-47.432,0.00000,-0.2647
1.88700,-47.434,0.00000,-0.2646
1.88800,-47.435,0.00000,-0.2646
1.88900,-47.437,0.00000,-0.2645
1.89000,-47.438,0.00000,-0.2645
1.89100,-47.440,0.00000,-0.2644
1.89200,-47.442,0.00000,-0.2644
1.89300,-47.443,0.00000,-0.2643
1.89400,-47.445,0.00000,-0.2643
1.89500,-47.446,0.00000,-0.2642
1.89600,-47.448,0.00000,-0.2642
1.89700,-47.449,0.00000,-0.2641
1.89800,-47.451,0.00000,-0.2641
1.89900,-47.453,0.00000,-0.2640
1.90000,-47.454,0.00000,-0.2640
1.90100,-47.456,0.00000,-0.2640
1.90200,-47.457,0.00000,-0.2639
